name,country,city,businessType
Rheinische Friedrich-Wilhelms-UniversitÃ€t Bonn,Germany,Bonn,Unknown
Boehringer Mannheim GmbH,Germany,Penzberg,Unknown
BR DEUTSCHLAND,Germany,,Unknown
FRIEDRICH-LOEFLER INSTITUTE FEDERAL RESEARCH INSTITUT FOR ANIMAL HEALTH,Germany,INSEL RIEMS,Unknown
UNIVERSITÃT WÃRZBURG,Germany,WÃRZBURG,Unknown
FACHHOCHSCHULE AACHEN,Germany,AACHEN,Unknown
Deutsche Agrar-Alkoholversuchsanlagen GmbH,Germany,Ahausen-Eversen,Unknown
Temaplan GmbH,Germany,BÃ¶blingen,Unknown
Technische UniversitÃ€t Hamburg-Harburg,Germany,Hamburg,Unknown
UniversitÃ€t Hohenheim,Germany,Stuttgart,Unknown
MAX-PLANCK-GESELLSCHAFT ZUR FÃRDERUNG DER WISSENSCHAFTEN eV,Germany,KÃLN,Unknown
MARTINSRIEDER INSTITUT FÃR PROTEINSEQUENZEN,Germany,MARTINSRIED,Unknown
Nukem GmbH,Germany,Hanau,Unknown
Technische UniversitÃ€t MÃŒnchen,Germany,MÃŒnchen,Unknown
Georg-August-UniversitÃ€t GÃ¶ttingen,Germany,GÃ¶ttingen,Unknown
Brenk Systemplanung,Germany,Aachen,Unknown
"Bundesministeriums fur Bildung,Wissenschaft,Forschung und Technologie",Germany,Hamburg,Unknown
Kaiser Bautechnik GmbH,Germany,DÃŒsseldorf,Unknown
KWS Kleinwanzlebener Saatzucht AG,Germany,Einbeck,Unknown
Fraunhofer-Gesellschaft zur FÃ¶rderung der Angewandten Forschung eV (FhG),Germany,,Unknown
Lahmeyer International GmbH,Germany,Frankfurt am Main,Unknown
Bundesgesundheitsamt,Germany,Berlin,Unknown
Medizinische UniversitÃ€t zu LÃŒbeck,Germany,LÃŒbeck,Unknown
MAX-PLANCK-GESELLSCHAFT ZUR FOERDERUNG DER WISSENSCHAFTEN E.V.,Germany,MUELHEIM AN DER RUHR,Unknown
University of Ulm,Germany,Ulm,Unknown
NiedersÃ€chsisches Institut fÃŒr RadioÃ¶kologie,Germany,Hannover,Unknown
INSTITUT FÃR MEDIZINISCHE STRAHLENKUNDE,Germany,WÃRZBURG,Unknown
KINDERPOLIKLINIK,Germany,MÃŒnchen,Unknown
FRAUHOFER INSTITUT FOR ENVIRONMENTAL CHEMISTRY AND EXOTOXICOLOGY,Germany,SCHMALLENBERG,Unknown
UNIVERSITÃT HANNOVER,Germany,HANNOVER,Unknown
GTC Kappelmeyer GmbH,Germany,Karlsruhe,Unknown
Kernkraftwerk RWE - Bayernwerk GmbH,Germany,Gundremmingen,Unknown
Philips Kommunikations Industrie AG,Germany,NÃŒrnberg,Unknown
GESELLECHAFT FÃR PROZESSRECHNERPROGRAMMIERUNG MBH,Germany,MÃŒnchen,Unknown
Noell GmbH,Germany,WÃŒrzburg,Unknown
Fluss und Schwerspatwerke Pforzheim GmbH,Germany,Pforzheim,Unknown
UNIVERSITAET HAMBURG,Germany,HAMBURG,Unknown
UniversitÃ€t Bremen,Germany,Bremen,Unknown
Valvo Bauelemente Philips GmbH,Germany,Kassel,Unknown
Gesellschaft fÃŒr Trenntechnik mbH,Germany,Homburg,Unknown
EUROLOG Service GmbH,Germany,Hamburg,Unknown
MBB-MESSERSCHMITT BOLKOW BLOHM GMBH,Germany,PUTZBRUNN,Unknown
TECHNISCHE UNIVERSITÃT MUNCHEN,Germany,MÃNCHEN,Unknown
SIEMENS AG,Germany,,Unknown
GESELLSCHAFT FÃR NUKLEAR-SERVICE MBH,Germany,ESSEN,Unknown
GESELLSCHAFT FUER SCHWERIONENFORSCHUNG MBH.,Germany,DARMSTADT,Unknown
KOMET ROBERT BREUNING GMBH,Germany,,Unknown
LEITZ,Germany,WETZLAR,Unknown
BOEHRINGER MANNHEIM GMBH,Germany,TUTZING,Unknown
FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG E.V.*,Germany,DARMSTADT,Unknown
UniversitÃ€t Kaiserslautern,Germany,Kaiserslautern,Unknown
GESELLSCHAFT FUER ELEKTROMETALLURGIE,Germany,,Unknown
Friedrich-Alexander-UniversitÃ€t Erlangen NÃŒrnberg,Germany,Erlangen,Unknown
Deutscher Verband fÃŒr SchweiÃtechnikeV,Germany,DÃŒsseldorf,Unknown
May Sensoring GmbH,Germany,Konstanz,Unknown
LauffenmÃŒhle GmbH,Germany,Lauchringen,Unknown
SINTEC Keramik GmbH,Germany,Buching,Unknown
Forschungsinstitut Hohenstein GmbH & Co KG,Germany,BÃ¶nnigheim,Unknown
GEMETEC Aachen Gesellschaft fÃŒr Medizintechnik und Organisation mbH,Germany,Aachen,Unknown
Europart Electronik- und Kunststoffwerke GmbH,Germany,Bremen,Unknown
KlÃ¶ckner Desma Schuhmaschinen GmbH,Germany,Achim,Unknown
Buck Chemisch-Technische Werke GmbH,Germany,Bad Reichenhall,Unknown
MAN,Germany,,Unknown
Gesellschaft fÃŒr Angewandte Fernerkundung mbH,Germany,MÃŒnchen,Unknown
Reaktorwartungsdienst und Apparatebau GmbH,Germany,JÃŒlich,Unknown
Vera Mont SARL,Germany,Kaiserslautern,Unknown
Chemische Fabrik Max Morant,Germany,Aschau,Unknown
GESELLSCHAFT ZUR FOERDERUNG DER SPEKTROCHEMIE UND ANGEWANDTEN SPEKTROSKOPIE E .V.,Germany,DORTMUND,Unknown
Mahlo GmbH & Co KG,Germany,Saal,Unknown
Gesellschaft fÃŒr Nuklear-Service mbH,Germany,Essen,Unknown
NIS INGENIEURGESELLSCHAFT MBH,Germany,HANAU,Unknown
STAMICARBON BV,Germany,AACHEN,Unknown
Battenfeld Extrusionstechnik GmbH,Germany,Bad Oeynhausen,Unknown
MAN B & W Diesel GmbH,Germany,Augsburg,Unknown
Martin Merkel GmbH & Co KG,Germany,Hamburg,Unknown
Software Engineering Services GmbH,Germany,Neubiberg,Unknown
Claudius Dornier Seastar,Germany,Gilching,Unknown
Dyckerhoff & Widmann AG,Germany,MÃŒnchen,Unknown
STANDARD ELEKTRIK LORENZ AG,Germany,Stuttgart,Unknown
Rheinisch-WestfÃ€lischer Technischer Ãberwachungsverein,Germany,Essen,Unknown
Preussag-Weser-Zink GmbH,Germany,Goslar,Unknown
ELTEC Elektronik GmbH,Germany,Mainz,Unknown
"Elke Haase, Mikrovermehrungen",Germany,Oldenburg,Unknown
NiedersÃ€chsische Forstliche Versuchsanstalt,Germany,Staufenberg-Escherod,Unknown
Deutsches Zentrum fÃŒr Luft- und Raumfahrt e.V.,Germany,WeÃling,Unknown
Fachhochschule Hildesheim - Holzminden,Germany,Hildesheim,Unknown
FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Germany,BRAUNSCHWEIG,Unknown
Landessternwarte Heidelberg KÃ¶nigstuhl,Germany,Heidelberg,Unknown
UNIVERSITY OF KASSEL,Germany,KASSEL,Unknown
Kernforschungszentrum Karlsruhe,Germany,Karlsruhe,Unknown
Christian-Albrechts UniversitÃ€t Kiel,Germany,Kiel,Unknown
WestfÃ€lische Wilhelms-UniversitÃ€t MÃŒnster,Germany,MÃŒnster,Unknown
Johann-Wolfgang-Goethe UniversitÃ€t Frankfurt,Germany,Frankfurt am Main,Unknown
UniversitÃ€t Augsburg,Germany,Augsburg,Unknown
Institut fÃŒr Angewandte GeodÃ€sie,Germany,Frankfurt am Main,Unknown
GSF-Forschungszentrum fÃŒr Umwelt und Gesundheit GmbH,Germany,Neuherberg,Unknown
ALCATEL SEL AG,Germany,STUTTGART,Unknown
Berufsgenossenschaftliches Institut fÃŒr Arbeitssicherheit,Germany,Sankt Augustin,Unknown
Teknon GmbH,Germany,Griesheim,Unknown
Alcatel SEL AG,Germany,Stuttgart,Unknown
IKOS SOFTWARE SERVICE GMBH,Germany,AACHEN,Unknown
Federal Research Centre for Nutrition,Germany,Karlsruhe,Unknown
UNIVERSITAET BAYREUTH,Germany,Bayreuth,Unknown
SIEMENS SI,Germany,UNTERSCHLEISSHEIM,Unknown
Max-Planck-Gesellschaft zur FÃ¶rderungder Wissenschaften e.V.,Germany,TÃŒbingen 1,Unknown
UNIVERSITÃT STUTTGART,Germany,STUTTGART,Unknown
Mannesmann Kienzle GmbH,Germany,Villingen-Schwenningen,Unknown
Steierwald SchÃ¶nharting und Partner GmbH,Germany,Stuttgart,Unknown
BMW BAYERISCHE MOTOREN WERKE AG,Germany,MUENCHEN,Unknown
Heusch-Boesefeldt GmbH,Germany,Hamburg,Unknown
Bundesamt fÃŒr Seeschiffahrt und Hydrographie,Germany,Hamburg,Unknown
Labor fÃŒr Spurenanalytik,Germany,Grafschaft,Unknown
BALTIC SEA RESEARCH INSTITUTE,Germany,ROSTOCK /WARNEMUNDE,Unknown
Degussa AG,Germany,Hanau,Unknown
Hilti GmbH,Germany,Kaufering,Unknown
Eberhard-Karls-UniversitÃ€t TÃŒbingen,Germany,TÃŒbingen,Unknown
Universitaet Stuttgart,Germany,Stuttgart,Unknown
FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG E.V.*,Germany,VALLEY,Unknown
EUROPEAN COMPUTER IRC,Germany,MÃŒnchen,Unknown
BASF Magnetics GmbH,Germany,MÃŒnchen,Unknown
AGFA GEVAERT,Germany,MÃNCHEN,Unknown
Fraunhofer-Gesellschaft zur FÃ¶rderung der Angewandten Forschung eV (FhG),Germany,MÃŒnchen,Unknown
NATEC Institut fÃŒr Naturwissenschaftlichtechnische Dienste GmbH,Germany,HAMBURG,Unknown
Deutsche Bundespost Telekom (DBP),Germany,Darmstadt,Unknown
AEG Olympia AG,Germany,Ulm,Unknown
DEUTSCHE SYSTEMTECHNIK,Germany,BREMEN,Unknown
Starkstrom-Anlagen-Gesellschaft mbH,Germany,FRANKFURT AM MAIN,Unknown
Gesellschaft fÃŒr Mathematik und Datenverarbeitung mbH,Germany,Sankt Augustin,Unknown
Biochemisches Institut fÃŒr Umweltcarcinogene,Germany,Ahrensburg,Unknown
Dornier Luftfahrt GmbH,Germany,FRIEDRICHSHAFEN,Unknown
Philips GmbH,Germany,Aachen,Unknown
Ernst Klett Verlag fÃŒr Wissen und Bildung GmbH,Germany,Stuttgart,Unknown
MAHO AG,Germany,Pfronten,Unknown
BUNDESPOST FERNMELDEWESEN,Germany,,Unknown
ELEKLUFT,Germany,,Unknown
FernuniversitÃ€t Gesamthochschule Hagen,Germany,Hagen,Unknown
Robert-von-Ostertag-Institut,Germany,Berlin,Unknown
UniversitÃ€t Jena,Germany,JENA,Unknown
Staatliches VeterinÃ€runtersuchungsamt fÃŒr Fische und Fischware Cuxhaven,Germany,CUXHAVEN,Unknown
Landesuntersuchungsamt fÃŒr das Gesundheitswesen Sudbayern,Germany,OBERSCHLEISSHEIM,Unknown
Chemische Landesuntersuchungsanstalt Freiburg,Germany,FREIBURG,Unknown
INSTITUT FUER SOLARE ENERGIEVERSORGUNGSTECHNIK E.V,Germany,KASSEL,Unknown
CENTER FOR SOLAR ENERGY AND HYDROGEN RESEARCH BADEN-WÃRTEMBERG,Germany,STUTTGART,Unknown
UNIVERSITÃT TÃBINGEN,Germany,TÃBINGEN,Unknown
RHEINISCH-WESTFÃLISCHE TECHNISCHE HOCHSCHULE AACHEN (RWTH),Germany,AACHEN,Unknown
FEDERAL MARITIME AND HYDROGRAPHIC AGENCY,Germany,HAMBURG,Unknown
CARL ZEISS GMBH,Germany,OBERKOCHEN,Unknown
Ruprecht-Karls-UniversitÃ€t Heidelberg,Germany,Heidelberg,Unknown
Fraunhofer Institut fÃŒr Bauphysik,Germany,,Unknown
Flachglas AG,Germany,MÃŒnchen,Unknown
E Merck,Germany,Darmstadt,Unknown
UNIVERSITAET DES SAARLANDES,Germany,SAARBRÃCKEN,Unknown
Bundesforschungsanstalt fÃŒr Getreide- und Kartoffelverarbeitung,Germany,Detmold,Unknown
FEDERAL RESEARCH CENTRE FOR NUTRITION,Germany,KARLSRUHE,Unknown
Siemens AG,Germany,,Unknown
MaterialprÃŒfungsanstalt,Germany,,Unknown
Technische Hochschule,Germany,,Unknown
DBP,Germany,,Unknown
NTE NeuTech Entwicklungsgesellschaft mbH,Germany,MÃŒnchen,Unknown
TELES GMBH,Germany,BERLIN,Unknown
HEWLETT PACKARD,Germany,BÃBLINGEN,Unknown
ISYKON SOFTWARE,Germany,BOCHUM,Unknown
PROCAD GMBH,Germany,KARLSRUHE,Unknown
SÃŒdzucker AG,Germany,Obrigheim,Unknown
ANT Nachrichtentechnik GmbH,Germany,Backnang,Unknown
Deutsche Bundespost Telekom (DBP),Germany,Berlin,Unknown
CHRISTIAN-ALBRECHTS UNIVERSITÃT KIEL,Germany,KIEL,Unknown
Iris Media,Germany,,Unknown
Bayerische Julius-Maximilians-UniversitÃ€t WÃŒrzburg,Germany,WÃŒrzburg,Unknown
Rollei Fototechnic GmbH & Co,Germany,,Unknown
LIS Nordrhein-Westfalen,Germany,Essen,Unknown
BIA,Germany,Sankt Augustin,Unknown
DrÃ€gerwerk AG,Germany,LÃŒbeck,Unknown
IKP,Germany,Stuttgart,Unknown
Niedersaechsisches Landesamt,Germany,Hannover,Unknown
Bundesanstalt fÃŒr Arbeitsschutz,Germany,Dortmund,Unknown
UniversitÃ€t Marburg,Germany,Marburg,Unknown
IBP Pietzsch GmbH,Germany,Ettlingen,Unknown
Landesanstalt fÃŒr Pflanzenschutz Stuttgart,Germany,Stuttgart,Unknown
Vereinigte Glaswerke GmbH,Germany,Aachen,Unknown
Telefonbau und Normalzeit GmbH,Germany,Frankfurt am Main,Unknown
SIEMENS AG,Germany,KARLSRUHE,Unknown
ASEA BROWN BOVERI AG,Germany,LADENBURG,Unknown
INFRATEST INDUSTRIA,Germany,MÃŒnchen,Unknown
SIEMENS AG,Germany,REGENSBURG,Unknown
DATEN-KOMMUNIKATION,Germany,BAD HOMBURG,Unknown
Deutsche Bundespost Fernmeldetechnisches Zentralamt,Germany,,Unknown
INFORMATIONS SYSTEME FÃR COMPUTERERINTEGRIERTE AUTOMATISIERUNG,Germany,STUTTGART,Unknown
TRAUB AG,Germany,REICHENBACH,Unknown
Muller Wedel,Germany,,Unknown
ORGA F A MEYER,Germany,WILHELMSHAVEN,Unknown
Insitut fÃŒr Klinische Biochemie,Germany,Bonn,Unknown
Instand,Germany,DÃŒsseldorf,Unknown
Milchwirtschaftliche Untersuchungs- und Versuchsanstalt Kempten,Germany,Kempten,Unknown
KOMMUNICATIONSVERBUND,Germany,,Unknown
EXPORT-AKADEMIE BADEN-WURTTENBERG,Germany,,Unknown
HARMONIC DRIVE ANTRIEBSTECHNIK,Germany,LIMBURG,Unknown
PrÃŒf- und Forschungsinstitut fÃŒr die Schuhherstellung,Germany,Pirmasens,Unknown
Medizinische UniversitÃ€t LÃŒbeck,Germany,LÃŒbeck,Unknown
Bremer Vulkan Verbund AG,Germany,Bremen,Unknown
MICROLOGICA,Germany,BARGTEHEIDE,Unknown
MENTAL IMAGES GES FÃR COMPUTERFILM & MASCHINENINTELLIGENZ & CO,Germany,BERLIN,Unknown
CARL ZEISS STIFTUNG,Germany,OBERKOCHEN,Unknown
Messer Griesheim GmbH,Germany,Puchheim,Unknown
AEG Electrocom GmbH,Germany,Konstanz,Unknown
CENTRAL INSTITUT OF CYBERNETICS AND INFORMATION PROCESSES,Germany,BERLIN,Unknown
DAIMLER-BENZ AG,Germany,ULM,Unknown
GASWAERME-INSTITUT E. V.,Germany,ESSEN,Unknown
Technischer Ãberwachungsverein Rheinland-Pfalz eV,Germany,KÃ¶ln,Unknown
DEUTSCHE AEROSPACE AG,Germany,MÃNCHEN,Unknown
FRAUENHOFER-INSTITUT FÃR INFORMATIONS UND DATENVERARBEITUNG,Germany,BERLIN,Unknown
TECHNISCHEN UNIVERSITÃT DRESDEN,Germany,BOCHUM,Unknown
INSTITUT FÃR BIOPHYSIK UND KYBERNETIK DER UNIVERSITÃT LUBECK,Germany,NEUMÃNSTER,Unknown
Brainware Gesellschaft fÃŒr Artificial Intelligence Systementwicklung und -beratung mbH,Germany,Berlin,Unknown
FRAUNHOFER INSTITUT FÃR SILICATFORSCHUNG,Germany,MÃŒnchen,Unknown
EUROCOPTER DEUTSCHLAND GMBH,Germany,DONAUWORTH,Unknown
Bayer AG,Germany,Leverkusen,Unknown
Institut Gefahrstoffforschung der Bergbau-Berufsgenossenschaft,Germany,Bochum,Unknown
Otto-Friedrich-UniversitÃ€t Bamberg,Germany,BAMBERG,Unknown
Institut fÃŒr Genbiologische Forschung Berlin GmbH,Germany,Berlin,Unknown
Max-Planck-Institut fÃŒr Festkorpforschung,Germany,Stuttgart,Unknown
EWH KOBLENZ,Germany,KOBLENZ,Unknown
AEG Olympia AG,Germany,Konstanz,Unknown
IFW,Germany,,Unknown
Fagus-Grecon Greton GmbH & Co KG,Germany,ALFELD,Unknown
WALTER DITTEL GMBH,Germany,LANDSBERG AM LECH,Unknown
ISRA Systemtechnik GmbH,Germany,Darmstadt,Unknown
Marc Cain Bekleidungs-GmbH,Germany,Bodelshausen,Unknown
ROBERT BOSCH GMBH,Germany,HILDESHEIM,Unknown
Kabelmetal Electro GmbH,Germany,NÃŒrnberg,Unknown
DU PONT DE NEMOURS,Germany,BAD HOMBURG,Unknown
LUDWIG MAXIMILIANS UNIVERSITÃT MUNCHEN,Germany,MÃŒnchen,Unknown
StÃ€dtliches VeterinÃ€tuntersuchungsamt,Germany,HANNOVER,Unknown
Chemisches Landes- und Staatliches VeterinÃ€runtersuchungsamt Nordrhein-Westfalen,Germany,MÃŒnster,Unknown
UniversitÃ€t Ulm,Germany,ULM,Unknown
Biologische Anstalt Helgoland,Germany,Hamburg,Unknown
Gesellschaft zur FÃ¶rderung der Spektrochemie und angewandten Spektroskopie eV,Germany,Dortmund,Unknown
HOECHST AG,Germany,WIESBADEN,Unknown
Hoechst AG,Germany,Frankfurt am Main,Unknown
Klinikum MÃŒnchen-GroÃhadern,Germany,MÃŒnchen,Unknown
SERATEC Gesellschaft fÃŒr Biotechnologie mbH,Germany,GÃ¶ttingen,Unknown
Forschungsinstitut der Feuerfest-Industrie,Germany,Bonn,Unknown
Netzsch Thuringia GmbH,Germany,Sonneberg,Unknown
Forschungsinstitut fÃŒr WÃ€rmeschutz eV,Germany,MÃŒnchen-GrÃ€felfing,Unknown
Didier-Werke AG,Germany,Wiesbaden,Unknown
TECHNISCHE UNIVERSITÃT KAISERSLAUTERN,Germany,KAISERSLAUTERN,Unknown
Metaleurop PREUSSAG Pure Metals,Germany,Langelsheim,Unknown
GERMANISCHER LLOYD AG,Germany,HAMBURG,Unknown
Kontron Elektronik GmbH,Germany,Eching,Unknown
Ford Werke AG,Germany,KÃ¶ln,Unknown
Laser Zentrum Hannover eV,Germany,Hannover,Unknown
Berkenhoff & Drebes GmbH,Germany,ASSLAR,Unknown
Brown Boveri & Cie AG,Germany,Grevenbroich,Unknown
DOERNER INSTITUTE/BAYERISCHE STAATSGEMAELDESAMMLUNGEN,Germany,MÃŒnchen,Unknown
GESELLSCHAFT ZUR FÃRDERUNG ANGEWANDTER INFORMATIK,Germany,BERLIN,Unknown
TECHNISCHE UNIVERSITÃT BRAUNSCHWEIG,Germany,BRAUNSCHWEIG,Unknown
UNIVERSITÃT DORTMUND,Germany,DORTMUND,Unknown
Forschungsinstitut der Deutschen Bundespost (DBP),Germany,Darmstadt,Unknown
MANAGER SOFTWARE PRODUCTS,Germany,PINNEBERG,Unknown
DEA AG fÃŒr MineralÃ¶l und Chemie,Germany,Hamburg,Unknown
Institut Fresenius GmbH,Germany,Taunusstein,Unknown
BODENSEEWERK GERAETETECHNIK GMBH,Germany,UEBERLINGEN,Unknown
Liebherr Aerospace Lindebergh GmbH,Germany,Lindenberg - AllgÃ€u,Unknown
LANDSTAFTSVERBAND WESTFALEN-LIPPE,Germany,MÃNSTER,Unknown
ABB AG,Germany,HEIDELBERG,Unknown
Deutsche Montan Technologie - Gesellschaft fÃŒr Forschung und PrÃŒfung mbH (DMT),Germany,Essen,Unknown
OEVA-VERSICHERUNGEN,Germany,MANNHEIM,Unknown
Computer Lernsysteme GmbH,Germany,Bonn,Unknown
Heimann GmbH,Germany,WIESBADEN,Unknown
Hewlett-Packard GmbH,Germany,Waldbronn,Unknown
Chemisches Untersuchungsamt Speyer,Germany,SPEYER,Unknown
Max-von-Pettenkofer-Institut,Germany,Berlin,Unknown
Landesuntersuchungsamt fÃŒr das Gesundheitswesen Nordbayern,Germany,WÃŒrzburg,Unknown
Kernforschungsanlage JÃŒlich GmbH,Germany,JÃŒlich,Unknown
ROBERT BOSCH GMBH,Germany,REUTLINGEN,Unknown
ANACAD - Computer Systems,Germany,Ulm,Unknown
OSRAM GMBH,Germany,MUENCHEN,Unknown
Ludwig-Maximilians-Universitdt MÃŒnchen,Germany,MÃŒnchen 2,Unknown
Technische UniversitÃ€t MÃŒnchen,Germany,Garching bei MÃŒnchen,Unknown
Bundesforschungsanstalt fÃŒr Fischerei,Germany,Hamburg,Unknown
M STOEPPLER,Germany,JÃŒlich,Unknown
DELTA INDUSTRIE INFORMATIK,Germany,WAIBLINGEN,Unknown
Robert Bosch GmbH,Germany,Darmstadt,Unknown
NORSK DATA,Germany,BAD HOMBURG,Unknown
MPA STUTTGART,Germany,,Unknown
Interatom,Germany,Bergisch-Gladbach,Unknown
Institut fÃŒr Medizinische Informationsverarbeitung,Germany,,Unknown
Fraunhofer-Gesellschaft zur FÃ¶rderung der Angewandten Forschung eV (FhG),Germany,Dortmund,Unknown
Staatliche MaterialprÃŒfungsanstalt,Germany,Stuttgart,Unknown
Energiewerke Nord GmbH,Germany,Lubmin,Unknown
Detecon,Germany,,Unknown
REIS GMBH & CO MASCHINENFABRIK,Germany,OBERNBURG,Unknown
Institut fÃŒr Fenstertechnik,Germany,,Unknown
E MERCK,Germany,DARMSTADT,Unknown
JANSEN MICROWAVE,Germany,RATINGEN,Unknown
ARGUMENS,Germany,DUISBURG,Unknown
AEG Kabel AG,Germany,,Unknown
Bundesanstalt fÃŒr Materialforschung und MaterialprÃŒfung,Germany,Berlin,Unknown
TECHNICAL UNIVERSITY OF MUNICH,Germany,Garching,Unknown
Fraunhofer-Gesellschaft zur FÃ¶rderung der Angewandten Forschung eV (FhG),Germany,Darmstadt,Unknown
Land-Data GmbH,Germany,VisselhÃ¶vede,Unknown
BIG DUTCHMAN,Germany,VECHTA,Unknown
I & ME Gesellschaft fÃŒr Informatik und Mikro-Elektronik Lawrenz mbH,Germany,WolfenbÃŒttel,Unknown
Overseas Museum Bremen,Germany,Bremen,Unknown
German Maritime Museum,Germany,,Unknown
Kunsthalle Hamburg,Germany,Hamburg,Unknown
PK Berlin,Germany,Berlin,Unknown
BÃ¶hringer Mannheim GmbH,Germany,Mannheim,Unknown
Forschungszentrum JÃŒlich GmbH,Germany,JÃŒlich,Unknown
Krupp Hoesch Stahl AG,Germany,Dortmund,Unknown
Metallurgica GmbH,Germany,,Unknown
HAAKE MeÃ-Technik GmbH und Co,Germany,Karlsruhe,Unknown
Institut fÃŒr VeterinÃ€rmedizin,Germany,BERLIN,Unknown
Institut for Veterinary Medicine of the Federal Health Office,Germany,BERLIN,Unknown
AEG AG,Germany,Wedel,Unknown
National Physical Laboratory,Germany,,Unknown
"Magma GieÃereitechnologie Gesellschaft fÃŒr GieÃerei-, Simulations- und Regeltechnik mbH",Germany,Alsdorf,Unknown
"Bundesministerium fÃŒr ErnÃ€hrung, Landwirtschaft und Forsten",Germany,Bonn,Unknown
GEPRO,Germany,AACHEN,Unknown
2i Industrial Informatics GmbH,Germany,Freiburg,Unknown
Physys Gesellschaft fÃŒr Angewandte Forschung Entwicklung und Ingenieursleistungen GmbH,Germany,Adelebsen,Unknown
Kuka Schweisanlagen + Roboter GmbH,Germany,AUGSBURG,Unknown
TZN,Germany,Unterluss,Unknown
WILHELM KARMANN,Germany,OSNABRÃCK,Unknown
ANGEWANDTE COMPUTERTECHNIK FÃR INFORMATIONSSYSTEME IN STUTTGART,Germany,STUTTGART,Unknown
TechnoPlan,Germany,,Unknown
ANDUS GmbH,Germany,,Unknown
Telematic Services GmbH,Germany,Berlin,Unknown
LOEWE OPTA GMBH,Germany,KRONACH,Unknown
Entwicklungszentrum fuer Maritime und Industrielle Technik GmbH,Germany,BREMERHAVEN,Unknown
Sloman Neptun Schiffahrts-AG,Germany,,Unknown
DMT Deutsche Marinetechnik GmbH,Germany,Hamburg,Unknown
Institut fÃŒr Seeverkehrswirtschaft und Logistik,Germany,Bremen,Unknown
Deutsche Bundespost,Germany,,Unknown
Asea Brown Boveri AG,Germany,Mannheim,Unknown
Brabender OHG,Germany,DUISBURG,Unknown
PAT Messtechnik GmbH,Germany,Jena,Unknown
Germanischer Lloyd AG,Germany,HAMBURG,Unknown
MAIRS GEOGRAPHISCHER VERLAG,Germany,,Unknown
GEOTEC,Germany,,Unknown
Technische UniversitÃ€t Dresden,Germany,Dresden,Unknown
BCT,Germany,DORTMUND,Unknown
WALDRICH SIEGEN GMBH,Germany,SIEGEN,Unknown
GSF-Forschungszentrum fÃŒr Umwelt und Gesundheit GmbH,Germany,Oberschleissheim,Unknown
ATZ-EVUS,Germany,Sulzbach-Rosenberg,Unknown
Arbeitsgemeinschaft MeÃwertaufnehmer eV,Germany,MÃŒnchen,Unknown
Private UniversitÃ€t Witten/Herdecke,Germany,Witten,Unknown
Ruhrgas AG,Germany,Essen,Unknown
PTB,Germany,,Unknown
Messerschmitt-BÃ¶lkow-Blohm GmbH (MBB),Germany,MÃNCHEN,Unknown
UNIVERSITAET HOHENHEIM,Germany,STUTTGART,Unknown
Deutsche Aerospace Airbus GmbH,Germany,Hamburg,Unknown
INDUSTRIEANLAGEN BETRIEBSGESELLSCHAFT MBH,Germany,OTTOBRUNN,Unknown
WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER,Germany,MUENSTER,Unknown
Magnet-Physik Dr. Steingroever GmbH,Germany,,Unknown
Thyssen Edelstahlwerke AG,Germany,Witten,Unknown
Kolbenschmidt AG,Germany,NECKARSULM,Unknown
Vereinigte Aluminiumwerke AG,Germany,Bonn,Unknown
TRION PRAEZISIONSELEKTRONIK GMBH & CO KG,Germany,BERLIN,Unknown
Versuchsanstalt fÃŒr Wasserbau und Schiffbau,Germany,Berlin,Unknown
Buero fÃŒr Energiegerechtes Bauen,Germany,KÃ¶ln,Unknown
BUNDESANSTALT FÃR WASSERBAU,Germany,KARLSRUHE,Unknown
BEO Communications GmbH,Germany,LÃ¶rrach,Unknown
Cellware Breitband Technologie GmbH,Germany,Berlin,Unknown
Forschungs- und MaterialprÃŒfungsanstalt Baden-WÃŒrtemberg,Germany,Stuttgart,Unknown
FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Germany,HANNOVER,Unknown
Wilhelm Lambrecht GMBH,Germany,,Unknown
Oberflachen und Materialtechnologie GmbH,Germany,LÃŒbeck,Unknown
GebrÃŒder Becker GmbH & Co,Germany,WUPPERTAL,Unknown
Trumpf Lasertechnik GmbH,Germany,DITZINGEN,Unknown
Franzius Institut,Germany,Hannover,Unknown
Technische UniversitÃ€t Carolo-Wilhelmina Braunschweig,Germany,Braunschweig,Unknown
Medizinische Hochschule Hannover,Germany,Hannover,Unknown
Johannes-Gutenberg-UniversitÃ€t Mainz,Germany,Mainz,Unknown
Max-Planck-Gesellschaft zur FÃ¶rderung der Wissenschaften eV,Germany,Heidelberg,Unknown
FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Germany,Stuttgart,Unknown
Erwin Halder KG,Germany,ACHSTETTEN,Unknown
